Date,State,StateABV,stateFIPS,Total Cases,Total Deaths,Population,New Cases,New Deaths,%Cases,%Deaths,log(Total Cases),log(Total Deaths),log(New Cases),log(New Deaths)
2020-07-25,Florida,,12,414503,5776,,12199,124,,,12.935,8.661,9.409,4.82
2020-03-02,Georgia,GA,13,2,0,10617423.0,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-03-03,Georgia,GA,13,2,0,10617423.0,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-03-04,Georgia,GA,13,2,0,10617423.0,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-03-05,Georgia,GA,13,2,0,10617423.0,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-03-06,Georgia,GA,13,3,0,10617423.0,1,0,0.0,0.0,1.099,-inf,0.0,-inf
2020-03-07,Georgia,GA,13,7,0,10617423.0,4,0,0.0,0.0,1.946,-inf,1.386,-inf
2020-03-08,Georgia,GA,13,11,0,10617423.0,4,0,0.0,0.0,2.398,-inf,1.386,-inf
2020-03-09,Georgia,GA,13,17,0,10617423.0,6,0,0.0,0.0,2.833,-inf,1.792,-inf
2020-03-10,Georgia,GA,13,22,0,10617423.0,5,0,0.0,0.0,3.091,-inf,1.609,-inf
2020-03-11,Georgia,GA,13,31,0,10617423.0,9,0,0.0,0.0,3.434,-inf,2.197,-inf
2020-03-12,Georgia,GA,13,31,1,10617423.0,0,1,0.0,0.0,3.434,0.0,-inf,0.0
2020-03-13,Georgia,GA,13,41,1,10617423.0,10,0,0.0,0.0,3.714,0.0,2.303,-inf
2020-03-14,Georgia,GA,13,65,1,10617423.0,24,0,0.001,0.0,4.174,0.0,3.178,-inf
2020-03-15,Georgia,GA,13,97,1,10617423.0,32,0,0.001,0.0,4.575,0.0,3.466,-inf
2020-03-16,Georgia,GA,13,118,1,10617423.0,21,0,0.001,0.0,4.771,0.0,3.045,-inf
2020-03-17,Georgia,GA,13,142,1,10617423.0,24,0,0.001,0.0,4.956,0.0,3.178,-inf
2020-03-18,Georgia,GA,13,193,3,10617423.0,51,2,0.002,0.0,5.263,1.099,3.932,0.693
2020-03-19,Georgia,GA,13,282,10,10617423.0,89,7,0.003,0.0,5.642,2.303,4.489,1.946
2020-03-20,Georgia,GA,13,482,14,10617423.0,200,4,0.005,0.0,6.178,2.639,5.298,1.386
2020-03-21,Georgia,GA,13,552,20,10617423.0,70,6,0.005,0.0,6.314,2.996,4.248,1.792
2020-03-22,Georgia,GA,13,620,25,10617423.0,68,5,0.006,0.0,6.43,3.219,4.22,1.609
2020-03-23,Georgia,GA,13,800,25,10617423.0,180,0,0.008,0.0,6.685,3.219,5.193,-inf
2020-03-24,Georgia,GA,13,1095,38,10617423.0,295,13,0.01,0.0,6.999,3.638,5.687,2.565
2020-03-25,Georgia,GA,13,1385,47,10617423.0,290,9,0.013,0.0,7.233,3.85,5.67,2.197
2020-03-26,Georgia,GA,13,1641,56,10617423.0,256,9,0.015,0.001,7.403,4.025,5.545,2.197
2020-03-27,Georgia,GA,13,2198,64,10617423.0,557,8,0.021,0.001,7.695,4.159,6.323,2.079
2020-03-28,Georgia,GA,13,2447,79,10617423.0,249,15,0.023,0.001,7.803,4.369,5.517,2.708
2020-03-29,Georgia,GA,13,2683,83,10617423.0,236,4,0.025,0.001,7.895,4.419,5.464,1.386
2020-03-30,Georgia,GA,13,3032,103,10617423.0,349,20,0.029,0.001,8.017,4.635,5.855,2.996
2020-03-31,Georgia,GA,13,4116,126,10617423.0,1084,23,0.039,0.001,8.323,4.836,6.988,3.135
2020-04-01,Georgia,GA,13,4747,154,10617423.0,631,28,0.045,0.001,8.465,5.037,6.447,3.332
2020-04-02,Georgia,GA,13,5444,176,10617423.0,697,22,0.051,0.002,8.602,5.17,6.547,3.091
2020-04-03,Georgia,GA,13,5967,198,10617423.0,523,22,0.056,0.002,8.694,5.288,6.26,3.091
2020-04-04,Georgia,GA,13,6383,208,10617423.0,416,10,0.06,0.002,8.761,5.338,6.031,2.303
2020-04-05,Georgia,GA,13,6742,219,10617423.0,359,11,0.063,0.002,8.816,5.389,5.883,2.398
2020-04-06,Georgia,GA,13,7558,294,10617423.0,816,75,0.071,0.003,8.93,5.684,6.704,4.317
2020-04-07,Georgia,GA,13,9156,348,10617423.0,1598,54,0.086,0.003,9.122,5.852,7.377,3.989
2020-04-08,Georgia,GA,13,10204,370,10617423.0,1048,22,0.096,0.003,9.231,5.914,6.955,3.091
2020-04-09,Georgia,GA,13,10885,412,10617423.0,681,42,0.103,0.004,9.295,6.021,6.524,3.738
2020-04-10,Georgia,GA,13,11859,425,10617423.0,974,13,0.112,0.004,9.381,6.052,6.881,2.565
2020-04-11,Georgia,GA,13,12261,432,10617423.0,402,7,0.115,0.004,9.414,6.068,5.996,1.946
2020-04-12,Georgia,GA,13,12103,438,10617423.0,-158,6,0.114,0.004,9.401,6.082,,1.792
2020-04-13,Georgia,GA,13,13125,479,10617423.0,1022,41,0.124,0.005,9.482,6.172,6.93,3.714
2020-04-14,Georgia,GA,13,13913,517,10617423.0,788,38,0.131,0.005,9.541,6.248,6.669,3.638
2020-04-15,Georgia,GA,13,14583,569,10617423.0,670,52,0.137,0.005,9.588,6.344,6.507,3.951
2020-04-16,Georgia,GA,13,15644,611,10617423.0,1061,42,0.147,0.006,9.658,6.415,6.967,3.738
2020-04-17,Georgia,GA,13,16658,661,10617423.0,1014,50,0.157,0.006,9.721,6.494,6.922,3.912
2020-04-18,Georgia,GA,13,17014,670,10617423.0,356,9,0.16,0.006,9.742,6.507,5.875,2.197
2020-04-19,Georgia,GA,13,17619,682,10617423.0,605,12,0.166,0.006,9.777,6.525,6.405,2.485
2020-04-20,Georgia,GA,13,18447,767,10617423.0,828,85,0.174,0.007,9.823,6.642,6.719,4.443
2020-04-21,Georgia,GA,13,19189,810,10617423.0,742,43,0.181,0.008,9.862,6.697,6.609,3.761
2020-04-22,Georgia,GA,13,20099,837,10617423.0,910,27,0.189,0.008,9.908,6.73,6.813,3.296
2020-04-23,Georgia,GA,13,20905,871,10617423.0,806,34,0.197,0.008,9.948,6.77,6.692,3.526
2020-04-24,Georgia,GA,13,21575,889,10617423.0,670,18,0.203,0.008,9.979,6.79,6.507,2.89
2020-04-25,Georgia,GA,13,22225,897,10617423.0,650,8,0.209,0.008,10.009,6.799,6.477,2.079
2020-04-26,Georgia,GA,13,22459,907,10617423.0,234,10,0.212,0.009,10.019,6.81,5.455,2.303
2020-04-27,Georgia,GA,13,23229,981,10617423.0,770,74,0.219,0.009,10.053,6.889,6.646,4.304
2020-04-28,Georgia,GA,13,23607,1022,10617423.0,378,41,0.222,0.01,10.069,6.93,5.935,3.714
2020-04-29,Georgia,GA,13,24300,1086,10617423.0,693,64,0.229,0.01,10.098,6.99,6.541,4.159
2020-04-30,Georgia,GA,13,25431,1121,10617423.0,1131,35,0.24,0.011,10.144,7.022,7.031,3.555
2020-05-01,Georgia,GA,13,26436,1153,10617423.0,1005,32,0.249,0.011,10.182,7.05,6.913,3.466
2020-05-02,Georgia,GA,13,27268,1161,10617423.0,832,8,0.257,0.011,10.213,7.057,6.724,2.079
2020-05-03,Georgia,GA,13,27618,1168,10617423.0,350,7,0.26,0.011,10.226,7.063,5.858,1.946
2020-05-04,Georgia,GA,13,28350,1228,10617423.0,732,60,0.267,0.012,10.252,7.113,6.596,4.094
2020-05-05,Georgia,GA,13,28876,1277,10617423.0,526,49,0.272,0.012,10.271,7.152,6.265,3.892
2020-05-06,Georgia,GA,13,29724,1309,10617423.0,848,32,0.28,0.012,10.3,7.177,6.743,3.466
2020-05-07,Georgia,GA,13,30524,1332,10617423.0,800,23,0.287,0.013,10.326,7.194,6.685,3.135
2020-05-08,Georgia,GA,13,31089,1378,10617423.0,565,46,0.293,0.013,10.345,7.228,6.337,3.829
2020-05-09,Georgia,GA,13,31481,1380,10617423.0,392,2,0.297,0.013,10.357,7.23,5.971,0.693
2020-05-10,Georgia,GA,13,32267,1383,10617423.0,786,3,0.304,0.013,10.382,7.232,6.667,1.099
2020-05-11,Georgia,GA,13,32448,1420,10617423.0,181,37,0.306,0.013,10.387,7.258,5.198,3.611
2020-05-12,Georgia,GA,13,33311,1470,10617423.0,863,50,0.314,0.014,10.414,7.293,6.76,3.912
2020-05-13,Georgia,GA,13,33866,1494,10617423.0,555,24,0.319,0.014,10.43,7.309,6.319,3.178
2020-05-14,Georgia,GA,13,34422,1521,10617423.0,556,27,0.324,0.014,10.446,7.327,6.321,3.296
2020-05-15,Georgia,GA,13,35242,1563,10617423.0,820,42,0.332,0.015,10.47,7.354,6.709,3.738
2020-05-16,Georgia,GA,13,35655,1573,10617423.0,413,10,0.336,0.015,10.482,7.361,6.023,2.303
2020-05-17,Georgia,GA,13,35954,1584,10617423.0,299,11,0.339,0.015,10.49,7.368,5.7,2.398
2020-05-18,Georgia,GA,13,36634,1624,10617423.0,680,40,0.345,0.015,10.509,7.393,6.522,3.689
2020-05-19,Georgia,GA,13,37214,1650,10617423.0,580,26,0.35,0.016,10.524,7.409,6.363,3.258
2020-05-20,Georgia,GA,13,38162,1672,10617423.0,948,22,0.359,0.016,10.55,7.422,6.854,3.091
2020-05-21,Georgia,GA,13,38969,1749,10617423.0,807,77,0.367,0.016,10.571,7.467,6.693,4.344
2020-05-22,Georgia,GA,13,39734,1779,10617423.0,765,30,0.374,0.017,10.59,7.484,6.64,3.401
2020-05-23,Georgia,GA,13,40408,1794,10617423.0,674,15,0.381,0.017,10.607,7.492,6.513,2.708
2020-05-24,Georgia,GA,13,40989,1799,10617423.0,581,5,0.386,0.017,10.621,7.495,6.365,1.609
2020-05-25,Georgia,GA,13,41414,1820,10617423.0,425,21,0.39,0.017,10.631,7.507,6.052,3.045
2020-05-26,Georgia,GA,13,42066,1867,10617423.0,652,47,0.396,0.018,10.647,7.532,6.48,3.85
2020-05-27,Georgia,GA,13,42713,1904,10617423.0,647,37,0.402,0.018,10.662,7.552,6.472,3.611
2020-05-28,Georgia,GA,13,43363,1942,10617423.0,650,38,0.408,0.018,10.677,7.571,6.477,3.638
2020-05-29,Georgia,GA,13,43888,1953,10617423.0,525,11,0.413,0.018,10.689,7.577,6.263,2.398
2020-05-30,Georgia,GA,13,44336,1973,10617423.0,448,20,0.418,0.019,10.7,7.587,6.105,2.996
2020-05-31,Georgia,GA,13,45051,2019,10617423.0,715,46,0.424,0.019,10.716,7.61,6.572,3.829
2020-06-01,Georgia,GA,13,45757,2057,10617423.0,706,38,0.431,0.019,10.731,7.629,6.56,3.638
2020-06-02,Georgia,GA,13,46063,2070,10617423.0,306,13,0.434,0.019,10.738,7.635,5.724,2.565
2020-06-03,Georgia,GA,13,46711,2092,10617423.0,648,22,0.44,0.02,10.752,7.646,6.474,3.091
2020-06-04,Georgia,GA,13,47528,2116,10617423.0,817,24,0.448,0.02,10.769,7.657,6.706,3.178
2020-06-05,Georgia,GA,13,48280,2143,10617423.0,752,27,0.455,0.02,10.785,7.67,6.623,3.296
2020-06-06,Georgia,GA,13,48943,2147,10617423.0,663,4,0.461,0.02,10.798,7.672,6.497,1.386
2020-06-07,Georgia,GA,13,49371,2148,10617423.0,428,1,0.465,0.02,10.807,7.672,6.059,0.0
2020-06-08,Georgia,GA,13,49995,2176,10617423.0,624,28,0.471,0.02,10.82,7.685,6.436,3.332
2020-06-09,Georgia,GA,13,50769,2250,10617423.0,774,74,0.478,0.021,10.835,7.719,6.652,4.304
2020-06-10,Georgia,GA,13,51465,2292,10617423.0,696,42,0.485,0.022,10.849,7.737,6.545,3.738
2020-06-11,Georgia,GA,13,52332,2337,10617423.0,867,45,0.493,0.022,10.865,7.757,6.765,3.807
2020-06-12,Georgia,GA,13,53201,2384,10617423.0,869,47,0.501,0.022,10.882,7.777,6.767,3.85
2020-06-13,Georgia,GA,13,54178,2411,10617423.0,977,27,0.51,0.023,10.9,7.788,6.884,3.296
2020-06-14,Georgia,GA,13,54874,2416,10617423.0,696,5,0.517,0.023,10.913,7.79,6.545,1.609
2020-06-15,Georgia,GA,13,55505,2457,10617423.0,631,41,0.523,0.023,10.924,7.807,6.447,3.714
2020-06-16,Georgia,GA,13,56302,2492,10617423.0,797,35,0.53,0.023,10.938,7.821,6.681,3.555
2020-06-17,Georgia,GA,13,57217,2536,10617423.0,915,44,0.539,0.024,10.955,7.838,6.819,3.784
2020-06-18,Georgia,GA,13,58040,2565,10617423.0,823,29,0.547,0.024,10.969,7.85,6.713,3.367
2020-06-19,Georgia,GA,13,59117,2596,10617423.0,1077,31,0.557,0.024,10.987,7.862,6.982,3.434
2020-06-20,Georgia,GA,13,60669,2602,10617423.0,1552,6,0.571,0.025,11.013,7.864,7.347,1.792
2020-06-21,Georgia,GA,13,61493,2603,10617423.0,824,1,0.579,0.025,11.027,7.864,6.714,0.0
2020-06-22,Georgia,GA,13,62705,2607,10617423.0,1212,4,0.591,0.025,11.046,7.866,7.1,1.386
2020-06-23,Georgia,GA,13,64577,2646,10617423.0,1872,39,0.608,0.025,11.076,7.881,7.535,3.664
2020-06-24,Georgia,GA,13,66290,2658,10617423.0,1713,12,0.624,0.025,11.102,7.885,7.446,2.485
2020-06-25,Georgia,GA,13,67796,2704,10617423.0,1506,46,0.639,0.025,11.124,7.902,7.317,3.829
2020-06-26,Georgia,GA,13,69542,2727,10617423.0,1746,23,0.655,0.026,11.15,7.911,7.465,3.135
2020-06-27,Georgia,GA,13,71066,2733,10617423.0,1524,6,0.669,0.026,11.171,7.913,7.329,1.792
2020-06-28,Georgia,GA,13,72800,2735,10617423.0,1734,2,0.686,0.026,11.195,7.914,7.458,0.693
2020-06-29,Georgia,GA,13,74816,2739,10617423.0,2016,4,0.705,0.026,11.223,7.915,7.609,1.386
2020-06-30,Georgia,GA,13,77280,2758,10617423.0,2464,19,0.728,0.026,11.255,7.922,7.81,2.944
2020-07-01,Georgia,GA,13,79589,2779,10617423.0,2309,21,0.75,0.026,11.285,7.93,7.745,3.045
2020-07-02,Georgia,GA,13,82475,2801,10617423.0,2886,22,0.777,0.026,11.32,7.938,7.968,3.091
2020-07-03,Georgia,GA,13,85079,2808,10617423.0,2604,7,0.801,0.026,11.351,7.94,7.865,1.946
2020-07-04,Georgia,GA,13,87592,2809,10617423.0,2513,1,0.825,0.026,11.38,7.941,7.829,0.0
2020-07-05,Georgia,GA,13,89489,2812,10617423.0,1897,3,0.843,0.026,11.402,7.942,7.548,1.099
2020-07-06,Georgia,GA,13,91015,2829,10617423.0,1526,17,0.857,0.027,11.419,7.948,7.33,2.833
2020-07-07,Georgia,GA,13,93707,2850,10617423.0,2692,21,0.883,0.027,11.448,7.955,7.898,3.045
2020-07-08,Georgia,GA,13,96538,2871,10617423.0,2831,21,0.909,0.027,11.478,7.962,7.948,3.045
2020-07-09,Georgia,GA,13,98693,2880,10617423.0,2155,9,0.93,0.027,11.5,7.966,7.676,2.197
2020-07-10,Georgia,GA,13,103597,2915,10617423.0,4904,35,0.976,0.027,11.548,7.978,8.498,3.555
2020-07-11,Georgia,GA,13,106574,2946,10617423.0,2977,31,1.004,0.028,11.577,7.988,7.999,3.434
2020-07-12,Georgia,GA,13,108389,2951,10617423.0,1815,5,1.021,0.028,11.593,7.99,7.504,1.609
2020-07-13,Georgia,GA,13,111937,2972,10617423.0,3548,21,1.054,0.028,11.626,7.997,8.174,3.045
2020-07-14,Georgia,GA,13,114579,2996,10617423.0,2642,24,1.079,0.028,11.649,8.005,7.879,3.178
2020-07-15,Georgia,GA,13,118147,3030,10617423.0,3568,34,1.113,0.029,11.68,8.016,8.18,3.526
2020-07-16,Georgia,GA,13,120848,3043,10617423.0,2701,13,1.138,0.029,11.702,8.021,7.901,2.565
2020-07-17,Georgia,GA,13,124267,3071,10617423.0,3419,28,1.17,0.029,11.73,8.03,8.137,3.332
2020-07-18,Georgia,GA,13,128341,3105,10617423.0,4074,34,1.209,0.029,11.762,8.041,8.312,3.526
2020-07-19,Georgia,GA,13,130794,3110,10617423.0,2453,5,1.232,0.029,11.781,8.042,7.805,1.609
2020-07-20,Georgia,GA,13,132788,3113,10617423.0,1994,3,1.251,0.029,11.797,8.043,7.598,1.099
2020-07-21,Georgia,GA,13,135865,3186,10617423.0,3077,73,1.28,0.03,11.819,8.067,8.032,4.29
2020-07-22,Georgia,GA,13,139120,3264,10617423.0,3255,78,1.31,0.031,11.843,8.091,8.088,4.357
2020-07-23,Georgia,GA,13,143857,3288,10617423.0,4737,24,1.355,0.031,11.877,8.098,8.463,3.178
2020-07-24,Georgia,GA,13,147732,3368,10617423.0,3875,80,1.391,0.032,11.903,8.122,8.262,4.382
2020-07-25,Georgia,,13,151262,3421,,3530,53,,,11.927,8.138,8.169,3.97
2020-03-06,Hawaii,HI,15,1,0,1415872.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-03-07,Hawaii,HI,15,1,0,1415872.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-03-08,Hawaii,HI,15,2,0,1415872.0,1,0,0.0,0.0,0.693,-inf,0.0,-inf
2020-03-09,Hawaii,HI,15,2,0,1415872.0,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-03-10,Hawaii,HI,15,2,0,1415872.0,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-03-11,Hawaii,HI,15,2,0,1415872.0,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-03-12,Hawaii,HI,15,2,0,1415872.0,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-03-13,Hawaii,HI,15,2,0,1415872.0,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-03-14,Hawaii,HI,15,4,0,1415872.0,2,0,0.0,0.0,1.386,-inf,0.693,-inf
2020-03-15,Hawaii,HI,15,7,0,1415872.0,3,0,0.0,0.0,1.946,-inf,1.099,-inf
2020-03-16,Hawaii,HI,15,10,0,1415872.0,3,0,0.001,0.0,2.303,-inf,1.099,-inf
2020-03-17,Hawaii,HI,15,14,0,1415872.0,4,0,0.001,0.0,2.639,-inf,1.386,-inf
2020-03-18,Hawaii,HI,15,16,0,1415872.0,2,0,0.001,0.0,2.773,-inf,0.693,-inf
2020-03-19,Hawaii,HI,15,26,0,1415872.0,10,0,0.002,0.0,3.258,-inf,2.303,-inf
2020-03-20,Hawaii,HI,15,37,0,1415872.0,11,0,0.003,0.0,3.611,-inf,2.398,-inf
2020-03-21,Hawaii,HI,15,48,0,1415872.0,11,0,0.003,0.0,3.871,-inf,2.398,-inf
2020-03-22,Hawaii,HI,15,56,0,1415872.0,8,0,0.004,0.0,4.025,-inf,2.079,-inf
2020-03-23,Hawaii,HI,15,77,0,1415872.0,21,0,0.005,0.0,4.344,-inf,3.045,-inf
2020-03-24,Hawaii,HI,15,90,0,1415872.0,13,0,0.006,0.0,4.5,-inf,2.565,-inf
2020-03-25,Hawaii,HI,15,95,0,1415872.0,5,0,0.007,0.0,4.554,-inf,1.609,-inf
2020-03-26,Hawaii,HI,15,106,0,1415872.0,11,0,0.007,0.0,4.663,-inf,2.398,-inf
2020-03-27,Hawaii,HI,15,120,0,1415872.0,14,0,0.008,0.0,4.787,-inf,2.639,-inf
